,name,latitude,longitude,address,state,loopcheck
0,Chick-fil-A,39.0344196,-94.580956,"['5100 Cherry St', 'Ste 216', 'Student Union', 'Kansas City, MO 64110']",MO,['Kansas City MO']
1,Go-Chicken-Go,39.0341524962828,-94.5730449275702,"['5101 Troost Ave', 'Kansas City, MO 64110']",MO,['Kansas City MO']
2,Raising Cane's Chicken Fingers,39.053248,-94.593906,"['4040 Mill St', 'Kansas City, MO 64111']",MO,['Kansas City MO']
3,Unforked,39.0829040990598,-94.5825436150735,"['2450 Grand Blvd', 'Kansas City, MO 64108']",MO,['Kansas City MO']
4,Harold's Drive-In,39.10516,-94.56526,"['1337 Admiral Blvd', 'Kansas City, MO 64106']",MO,['Kansas City MO']
5,Tasty's,38.9537880599181,-94.5073928565736,"['9425 Blue Ridge Blvd', 'Kansas City, MO 64138']",MO,['Kansas City MO']
6,Steak'M Take'M,38.9878799,-94.57602,"['7702 Troost Ave', 'Kansas City, MO 64131']",MO,['Kansas City MO']
7,Chick-fil-A,38.97337,-94.6077795,"['8551 State Line Rd', 'Kansas City, MO 64114']",MO,['Kansas City MO']
8,Town Topic,39.0884847090352,-94.5888227189816,"['2021 Broadway St', 'Kansas City, MO 64108']",MO,['Kansas City MO']
9,In A Tub,39.1669883728027,-94.5772018432617,"['4000 N Oak Trafficway', 'Kansas City, MO 64116']",MO,['Kansas City MO']
10,Culver's,38.983651,-94.6078042209015,"['7953 State Line Rd', 'Kansas City, MO 64114']",MO,['Kansas City MO']
11,Chick-fil-A,39.0188854,-94.6671226,"['6039 Metcalf Ave', 'Mission Crossing Center', 'Mission Crossing Center', 'Mission, KS 66202']",KS,['Kansas City MO']
12,Maui Express,38.9730539727701,-94.6879997849465,"['8750 Santa Fe Dr', 'Overland Park, KS 66212']",KS,['Kansas City MO']
13,Pancho's Mexican Food,39.06242,-94.58617,"['3540 Main St', 'Kansas City, MO 64111']",MO,['Kansas City MO']
14,Winstead's Steakburger,39.0417785644531,-94.5855484008789,"['101 Emanuel Cleaver Ii Blvd', 'Kansas City, MO 64112']",MO,['Kansas City MO']
15,Five Guys Burgers and Fries,39.0560290412108,-94.6119690790044,"['3930 Rainbow Blvd', 'Kansas City, KS 66103']",KS,['Kansas City MO']
16,Chipotle Mexican Grill,39.097373,-94.582478,"['1370 Walnut St', 'Kansas City, MO 64106']",MO,['Kansas City MO']
17,LC's Hamburgers,39.234207,-94.657218,"['7612 NW Prairie View Rd', 'Kansas City, MO 64151']",MO,['Kansas City MO']
18,Chick-fil-A,39.2461924,-94.6539813,"['6501 NW Barry Rd', 'Kansas City, MO 64154']",MO,['Kansas City MO']
19,Longboards wraps & bowls,39.20802,-94.57574,"['6269 N Oak Trfy', 'Kansas City, MO 64118']",MO,['Kansas City MO']
20,China Feast,39.09835,-94.54485,"['3119 E 12th St', 'Kansas City, MO 64127']",MO,['Kansas City MO']
21,Texas Toms,39.1674535502257,-94.5201783254743,"['5018 NE Parvin Rd', 'Kansas City, MO 64117']",MO,['Kansas City MO']
22,Go-Chicken-Go,39.1052093505859,-94.6264801025391,"['59 N 7th St', 'Kansas City, KS 66101']",KS,['Kansas City MO']
23,Burger King,39.097561,-94.582434,"['1350 Walnut St', 'Kansas City, MO 64106']",MO,['Kansas City MO']
24,Paul's Drive In,38.93408,-94.5086,"['10424 Blue Ridge Blvd', 'Kansas City, MO 64134']",MO,['Kansas City MO']
25,Raising Cane's Chicken Fingers,39.257203,-94.649011,"['8771 N Ambassador Dr', 'Kansas City, MO 64154']",MO,['Kansas City MO']
26,Jimmy John's,39.0851882,-94.5809296,"['2345 Grand Blvd', 'Ste 103', 'Kansas City, MO 64108']",MO,['Kansas City MO']
27,Max's Burgers and Gyros,38.97761,-94.59593,"['8240 Wornall Rd', 'Kansas City, MO 64114']",MO,['Kansas City MO']
28,Strip's Chicken,38.883925,-94.7999843,"['1110 E Santa Fe', 'Olathe, KS 66061']",KS,['Kansas City MO']
29,HiBoy Drive-In,39.0608172612177,-94.4720869099519,"['3424 S Blue Ridge Cut Off', 'Independence, MO 64055']",MO,['Kansas City MO']
30,Culver's,39.0201683044434,-94.6672134399414,"['6005 Metcalf Ave', 'Mission, KS 66202']",KS,['Kansas City MO']
31,Wings N Things Express,39.0215530395508,-94.5744857788086,"['5800 Troost', 'Kansas City, MO 64110']",MO,['Kansas City MO']
32,Freddy's Frozen Custard & Steakburgers,39.1863237537239,-94.5768168568611,"['5150 N Oak Trfw', 'Kansas City, MO 64118']",MO,['Kansas City MO']
33,TikiTaco,39.0574236,-94.6056076,"['1710 W 39th St', 'Kansas City, MO 64111']",MO,['Kansas City MO']
34,Culver's,39.2103351,-94.6498445,"['5901 NW 64th St', 'Kansas City, MO 64151']",MO,['Kansas City MO']
35,Wendy's,39.070275,-94.585725,"['3118 Main St.', 'Kansas City, MO 64111']",MO,['Kansas City MO']
36,Twisted Fresh,39.209328,-94.6516452,"['6131 NW 63rd Ter', 'Kansas City, MO 64151']",MO,['Kansas City MO']
37,Texas Tom's,39.0687963366508,-94.5763843506575,"['709 E Linwood Blvd', 'Kansas City, MO 64109']",MO,['Kansas City MO']
38,Paul's Drive In,39.08443,-94.6355899,"['1008 Osage Ave', 'Kansas City, KS 66105']",KS,['Kansas City MO']
39,Freddy's Frozen Custard & Steakburgers,38.986371,-94.463607,"['10019 E 350th Hwy', 'Raytown, MO 64138']",MO,['Kansas City MO']
40,Grandstand Burgers,39.0395673,-94.6862519,"['4942 Merriam Dr', 'Shawnee, KS 66203']",KS,['Kansas City MO']
41,Chick-fil-A,39.1289811,-94.8279301,"['10770 Parallel Pkwy', 'Kansas City, KS 66109']",KS,['Kansas City MO']
42,Jack in the Box,39.0983864,-94.6488269,"['211 S 18th St', 'Kansas City, KS 66102']",KS,['Kansas City MO']
43,Lion's Choice,38.88339,-94.75038,"['14189 W 135th St', 'Olathe, KS 66062']",KS,['Kansas City MO']
44,Mugs Up Drive In,39.0791899,-94.40659,"['700 E 23rd St S', 'Independence, MO 64055']",MO,['Kansas City MO']
45,Homer's Drive Inn,39.3057814011382,-94.91050247976,"['1320 S 4th St', 'Leavenworth, KS 66048']",KS,['Kansas City MO']
46,Popeyes Louisiana Kitchen,39.069561748113,-94.55331,"['3102 Prospect Ave', 'Kansas City, MO 64128']",MO,['Kansas City MO']
47,Longboards,39.022227659088,-94.6478187355125,"['5415 Johnson Dr', 'Mission, KS 66205']",KS,['Kansas City MO']
48,Humdinger Drive In,39.1026924,-94.5521475,"['2504 E 9th St', 'Kansas City, MO 64124']",MO,['Kansas City MO']
49,Pepperjax Grill,39.046691032623,-94.4456273310532,"['4179 Sterling Ave', 'Kansas City, MO 64133']",MO,['Kansas City MO']
50,Chipotle Mexican Grill,39.0570503632255,-94.6056378052637,"['1713 W 39th St', 'Kansas City, MO 64111']",MO,['Kansas City MO']
51,Wendy's,39.0994755,-94.60380733,"['1601 W. 12Th Street', 'Kansas City, MO 64101']",MO,['Kansas City MO']
52,Five Guys,39.257728,-94.652184,"['8952 NW Skyview Ave', 'Kansas City, MO 64154']",MO,['Kansas City MO']
53,Popeyes Louisiana Kitchen,39.02189,-94.66532,"['6821 Johnson Dr', 'Mission, KS 66202']",KS,['Kansas City MO']
54,In-A-Tub,39.243038,-94.659294,"['8174 NW Prairie View Rd', 'Kansas City, MO 64151']",MO,['Kansas City MO']
55,Fritzs Railroad Restaurant,39.0829963684082,-94.5829391479492,"['2450 Grand Blvd', 'Ste 135', 'Kansas City, MO 64108']",MO,['Kansas City MO']
56,Wrap It Up Tex Mex Grill,39.103881,-94.584478,"['104 W 9th St', 'Ste 102', 'Kansas City, MO 64105']",MO,['Kansas City MO']
57,Firehouse Subs,39.188866,-94.546455,"['2698 NE Vivion Rd', 'Kansas City, MO 64119']",MO,['Kansas City MO']
58,Taco Bell,39.0681220586768,-94.5834950316377,"['123 E Linwood', 'Kansas City, MO 64111']",MO,['Kansas City MO']
59,Taco Bell,39.05544,-94.61199,"['3948 Rainbow Blvd', 'Kansas City, KS 66103']",KS,['Kansas City MO']
60,Potbelly Sandwich Shop,39.0415906664843,-94.591435,"['4725 Broadway', 'Kansas City, MO 64112']",MO,['Kansas City MO']
61,Raising Cane's Chicken Fingers,39.01529,-94.71034,"['10704 Shawnee Mission Pkwy', 'Shawnee, KS 66203']",KS,['Kansas City MO']
62,Church's Chicken,39.0693,-94.57859,"['3145 Gillham Plz', 'Kansas City, MO 64109']",MO,['Kansas City MO']
63,Wendy's,39.144293,-94.56571,"['1208 Armour Rd.', 'N.Kansas City, MO 64116']",MO,['Kansas City MO']
64,Freddy's Frozen Custard & Steakburgers,39.2423316985492,-94.6568640579862,"['8071 NW Roanridge Rd', 'Kansas City, MO 64151']",MO,['Kansas City MO']
65,Panda Express,33.6430988,-97.1550359,"['1800 I-35', 'Gainesville, TX 76240']",TX,['Kansas City MO']
66,Up Dog,39.0925774,-94.417083,"['114 N Liberty St', 'Independence, MO 64050']",MO,['Kansas City MO']
67,Zaxby's Chicken Fingers & Buffalo Wings,39.2669585,-94.4483798,"['10430 NE Cookingham Dr', 'Kansas City, MO 64157']",MO,['Kansas City MO']
68,Giovanni's Italian Deli and Pasta,39.204763,-94.548988,"['6100 NE Antioch Rd', 'Kansas City, MO 64119']",MO,['Kansas City MO']
69,Taco Via,38.9572217497722,-94.6885889606438,"['8896 W 95th St', 'Overland Park, KS 66212']",KS,['Kansas City MO']
70,Papu's Café,38.9927787780762,-94.5968246459961,"['604 W 75th St', 'Kansas City, MO 64114']",MO,['Kansas City MO']
71,Burrito Bros,39.108962713859,-94.582870153273,"['407 Main St', 'Kansas City, MO 64105']",MO,['Kansas City MO']
72,The Brick,39.092327,-94.579765,"['1727 McGee St', 'Kansas City, MO 64108']",MO,['Kansas City MO']
73,Freddy's Frozen Custard & Steakburgers,39.2453099,-94.4586756,"['9800 NE Barry Rd', 'Kansas City, MO 64157']",MO,['Kansas City MO']
74,Rise Southern Biscuits Righteous Chicken,39.002831,-94.631717,"['6947 Tomahawk Rd', 'Prairie Village, KS 66208']",KS,['Kansas City MO']
75,Back Yard Burgers,39.0787506103516,-94.3887023925781,"['15908 E 23rd St S', 'Independence, MO 64055']",MO,['Kansas City MO']
76,Chick-fil-A,38.8845447,-94.6731579,"['7500 W 135th St', 'Overland Park, KS 66223']",KS,['Kansas City MO']
77,Kitty's Cafe,39.07088,-94.57478,"['810 E 31st St', 'Kansas City, MO 64109']",MO,['Kansas City MO']
78,Zaxby's Chicken Fingers & Buffalo Wings,39.1289390332438,-94.8315170779824,"['2035 N 109th St', 'Kansas City, KS 66109']",KS,['Kansas City MO']
79,Popeyes Louisiana Kitchen,38.9439696,-94.607385,"['10125 State Line Rd', 'Kansas City, MO 64114']",MO,['Kansas City MO']
80,Panda Express,39.1844711303711,-94.5760498046875,"['4901 N Oak Trafficway Lot 4', 'Kansas City, MO 64118']",MO,['Kansas City MO']
81,McDonald's,39.2455182,-94.6597242,"['6830 NW 83rd Ter', 'Kansas City, MO 64152']",MO,['Kansas City MO']
82,Champion Burritos To Go,39.1837229170388,-94.6688223257661,"['7416 NW River Park Dr', 'Parkville, MO 64152']",MO,['Kansas City MO']
83,MOD Pizza,39.1904371,-94.5485434,"['5315 N Antioch Rd', 'Kansas City, MO 64119']",MO,['Kansas City MO']
84,Jalepeno Tacos kc,39.2421425218873,-94.6601481025163,"['8140 NW Prairie View Rd', 'Kansas City, MO 64151']",MO,['Kansas City MO']
85,Wings Cafe,39.1971120788071,-94.5874621509262,"['516 NW Englewood Rd', 'Kansas City, MO 64118']",MO,['Kansas City MO']
86,Panda Express,38.9847816416248,-94.6084407429222,"['7920 Stateline Rd', 'Prairie Village, KS 66208']",KS,['Kansas City MO']
87,Big Burger,39.1884231567383,-94.5249786376953,"['4700 NE Vivion Rd', 'Kansas City, MO 64119']",MO,['Kansas City MO']
88,The Snack Shack On Santa Fe,38.98311,-94.67233,"['8039 Santa Fe Dr', 'Overland Park, KS 66204']",KS,['Kansas City MO']
89,Steak ’n Shake,39.18285,-94.58167,"['4929 N Old Pike Rd', 'Gladstone, MO 64118']",MO,['Kansas City MO']
90,Pita Pit,39.0566090450882,-94.6120812920655,"['3918 Rainbow Blvd', 'Kansas City, KS 66103']",KS,['Kansas City MO']
91,Jersey Mike's Subs,38.931218,-94.40109,"['940 NW Blue Pkwy', ""101 Lee'S Summit"", ""Lee'S Summit, MO 64086""]",MO,['Kansas City MO']
92,Wendy's,39.01180983,-94.57394683,"['1204 Meyer Blvd', 'Kansas City, MO 64131']",MO,['Kansas City MO']
93,Popeyes Louisiana Kitchen,39.012333,-94.575353,"['6330 Troost Ave', 'Kansas City, MO 64131']",MO,['Kansas City MO']
94,Popeyes Louisiana Kitchen,39.2449475366057,-94.6606860932541,"['6901 NW 83rd Ter', 'Kansas City, MO 64152']",MO,['Kansas City MO']
95,Chipotle Mexican Grill,39.038905033428,-94.5868793414785,"['4851 Main St', 'Kansas City, MO 64112']",MO,['Kansas City MO']
96,Smashburger,38.9124854880111,-94.6604800877237,"['6551 W 119th St', 'Overland Park, KS 66209']",KS,['Kansas City MO']
97,Planet Sub,39.1004559608511,-94.5829472739402,"['1111 Main St', 'Ste 175', 'Kansas City, MO 64105']",MO,['Kansas City MO']
98,Hayes Hamburger & Chili,39.18588,-94.5499,"['2502 NE Vivion Rd', 'Kansas City, MO 64118']",MO,['Kansas City MO']
99,Panda Express,39.246418073365,-94.6482504980781,"['5905 NW Barry Rd', 'Kansas City, MO 64154']",MO,['Kansas City MO']
100,Fuzzy's Taco Shop,38.956313,-94.689205,"['8909 West 95th St', 'Overland Park, KS 66212']",KS,['Kansas City MO']
101,Wendy's,38.9841621795499,-94.6078610301265,"['7933 State Line Road', 'Kansas City, MO 64114']",MO,['Kansas City MO']
102,Never on Sunday,38.9476198,-94.582563,"['9932 Holmes Rd', 'Kansas City, MO 64131']",MO,['Kansas City MO']
103,Chipotle Mexican Grill,39.0233588780218,-94.6648838134593,"['6864 Johnson Dr', 'Mission, KS 66202']",KS,['Kansas City MO']
104,Wendy's,39.169511,-94.495381,"['4201 North Corrington Avenue', 'Kansas City, MO 64117']",MO,['Kansas City MO']
105,Steak ’n Shake,39.2455,-94.46218,"['9500 NE Barry Rd', 'Kansas City, MO 64157']",MO,['Kansas City MO']
106,Popeyes Louisiana Kitchen,39.20371,-94.549153,"['6060 NE Antioch Rd', 'Gladstone, MO 64119']",MO,['Kansas City MO']
107,Fuzzy's Taco Shop,38.943195757697,-94.5961015533475,"['10157 Wornall Rd', 'Kansas City, MO 64114']",MO,['Kansas City MO']
108,Steak ’n Shake,39.0153308815405,-94.6729009636556,"['7510 W 63rd St', 'Overland Park, KS 66202']",KS,['Kansas City MO']
109,Jimmy John's,39.102791,-94.5880175,"['923 Broadway Blvd', 'Kansas City, MO 64105']",MO,['Kansas City MO']
110,Chipotle Mexican Grill,39.2095572435045,-94.6458191750835,"['6314 N Chatham Ave', 'Kansas City, MO 64151']",MO,['Kansas City MO']
111,Captain D's,39.2191900015557,-94.5765325427056,"['6860 N Oak St', 'Kansas City, MO 64118']",MO,['Kansas City MO']
112,Mr. Gyros Greek Food & Pastry,38.9788,-94.6681399,"['8234 Metcalf Ave', 'Overland Park, KS 66204']",KS,['Kansas City MO']
113,Burger King,39.2518201860537,-94.6528179198503,"['8581 N Boardwalk Ave', 'Kansas City, MO 64154']",MO,['Kansas City MO']
114,El Camino Real,39.114758,-94.626681,"['903 N 7th St', 'Kansas City, KS 66101']",KS,['Kansas City MO']
115,Costa Vida,38.8395600216273,-94.6848491756714,"['8093 W 159th', 'Overland Park, KS 66223']",KS,['Kansas City MO']
116,Firehouse Subs,39.046765,-94.44600733,"['4167 Sterling Ave', 'Kansas City, MO 64133']",MO,['Kansas City MO']
117,Taco Bell,39.143662,-94.56888,"['1040 Armour Rd', 'North Kansas City, MO 64116']",MO,['Kansas City MO']
118,Boulevard Burgers,38.9247032261434,-94.7303860269967,"['12345 College Blvd', 'Overland Park, KS 66210']",KS,['Kansas City MO']
119,Jack in the Box,39.0218343647412,-94.6907522678376,"['9101 Johnson Dr', 'Merriam, KS 66202']",KS,['Kansas City MO']
120,Chick-fil-A,39.0476164,-94.3578382,"['18785 E 39th St S', 'Independence, MO 64057']",MO,['Kansas City MO']
121,Burger King,39.145007,-94.557856,"['1911 Armour Rd', 'N Kansas City, MO 64116']",MO,['Kansas City MO']
122,Twisted Fresh,38.9265778234803,-94.7218725681305,"['11737 College Blvd', 'Overland Park, KS 66210']",KS,['Kansas City MO']
123,Hardee's,39.1046604,-94.5079806,"['6323 Independence Ave', 'Kansas City, MO 64125']",MO,['Kansas City MO']
124,McDonald's,38.985994,-94.607695,"['7887 State Line Rd', 'Kansas City, MO 64114']",MO,['Kansas City MO']
125,Wendy's,39.05175,-94.61231,"['4140 Rainbow Blvd.', 'Kansas City, KS 66103']",KS,['Kansas City MO']
126,Wendy's,39.209163,-94.645785,"['6300 N. Chatham Ave', 'Kansas City, MO 64151']",MO,['Kansas City MO']
127,Town-Topic Hamburgers,39.0907047830256,-94.5849469299002,"['1900 Baltimore Ave', 'Kansas City, MO 64108']",MO,['Kansas City MO']
128,Chipotle Mexican Grill,39.1735676,-94.5355574,"['4323 N Chouteau Trfy', 'A-1', 'Kansas City, MO 64117']",MO,['Kansas City MO']
129,Ricos Tacos Lupe,39.084905,-94.5941069,"['802 Southwest Blvd', 'Kansas City, MO 64108']",MO,['Kansas City MO']
130,Chipotle Mexican Grill,38.99233,-94.59544,"['501 W 75th St', 'Kansas City, MO 64114']",MO,['Kansas City MO']
131,Jimmy John's,39.1007535,-94.5804586,"['1103 Grand Blvd', 'Kansas City, MO 64106']",MO,['Kansas City MO']
132,Excellent Choice,39.3265699,-94.92015,"['1000 N 7th St', 'Leavenworth, KS 66048']",KS,['Kansas City MO']
133,Fritz's Railroad Restaurant,39.0146492421627,-94.7456250339746,"['13803 W 63rd St', 'Shawnee, KS 66216']",KS,['Kansas City MO']
134,Raising Cane's Chicken Fingers,38.8831563616333,-94.6729163380064,"['7501 W 135th St', 'Overland Park, KS 66223']",KS,['Kansas City MO']
135,Sonic Drive-In,39.0660347,-94.6150767,"['535 Southwest Blvd', 'Kansas City, KS 66103']",KS,['Kansas City MO']
136,Arby's,39.02253,-94.66328,"['6780 Johnson Dr', 'Mission, KS 66202']",KS,['Kansas City MO']
137,Wendy's,39.185930268874,-94.576186875945,"['4931 North Oak Trafficway', 'Kansas City, MO 64118']",MO,['Kansas City MO']
138,El Fogon - Overland Park,38.9388656,-94.6694544,"['10450 Metcalf Ave', 'Overland Park, KS 66212']",KS,['Kansas City MO']
139,Chipotle Mexican Grill,39.2531169,-94.6539736,"['8600 N Boardwalk Ave', 'Kansas City, MO 64154']",MO,['Kansas City MO']
140,Tortilleria El Paisa,38.9674584737752,-94.5134010538459,"['6406 E 87th St', 'Kansas City, MO 64138']",MO,['Kansas City MO']
141,Wendy's,39.27424,-94.67222,"['9800 Northwest Prarie View Road', 'Kansas City, MO 64153']",MO,['Kansas City MO']
142,California Taco Shop,39.029296,-94.351141,"['19520 E US Hwy 40', 'Independence, MO 64055']",MO,['Kansas City MO']
143,Wendy's,39.0227793237127,-94.643280501783,"['5900 Roeland Drive', 'Mission, KS 66205']",KS,['Kansas City MO']
144,Freddy's Frozen Custard & Steakburgers,38.9352036,-94.6402873,"['10690 Roe Ave', 'Overland Park, KS 66207']",KS,['Kansas City MO']
145,Helen's JAD,39.146038,-94.5572501420975,"['2002 Armour Rd', 'North Kansas City, MO 64116']",MO,['Kansas City MO']
146,Mr. Gyros Greek Food & Pastry,38.9161924127413,-94.6389783918858,"['11707 Roe Ave', 'Leawood, KS 66211']",KS,['Kansas City MO']
147,Long John Silver's,39.015317,-94.7015364,"['9900 W 63rd St', 'Merriam, KS 66203']",KS,['Kansas City MO']
148,Charlie D's Seafood & Chicken,38.94887,-94.583209,"['600 E 99th St', 'Kansas City, MO 64131']",MO,['Kansas City MO']
149,Jimmy John's,39.0564899,-94.59118,"['3900 Broadway Blvd', 'Kansas City, MO 64111']",MO,['Kansas City MO']
150,Lion's Choice,38.6249673735695,-90.3355285122427,"['1605 S Hanley Rd', 'Brentwood, MO 63144']",MO,['St Louis MO']
151,O! Wing Plus,38.6906491,-90.3819558,"['10094 Page Ave', 'Saint Louis, MO 63132']",MO,['St Louis MO']
152,Chick-fil-A,38.6287664,-90.340562,"['8590 Eager Rd', 'Brentwood, MO 63144']",MO,['St Louis MO']
153,Culver's,38.567377,-90.395152,"['10200 Big Bend Rd', 'Saint Louis, MO 63122']",MO,['St Louis MO']
154,Busloop Burgers,38.7297608,-90.3851359,"['10462 St Charles Rock Rd', 'Saint Louis, MO 63074']",MO,['St Louis MO']
155,Big Jay's Fish Chicken & Shrimp,38.72106,-90.36814,"['9701 St Charles Rock Rd', 'Saint Louis, MO 63114']",MO,['St Louis MO']
156,Wendy's,38.6167963947157,-90.2867531239086,"['2130 Hampton Avenue', 'St.Louis, MO 63139']",MO,['St Louis MO']
157,Raising Cane's Chicken Fingers,38.6122531545475,-90.3234167997419,"['2707 S Big Bend Blvd', 'Maplewood, MO 63143']",MO,['St Louis MO']
158,Yummi Tummi,38.609538,-90.32403,"['3001 S Big Bend Blvd', 'Saint Louis, MO 63143']",MO,['St Louis MO']
159,Chuck A Burger,38.713298,-90.354098,"['9025 St Charles Rock Rd', 'Saint Louis, MO 63114']",MO,['St Louis MO']
160,T-N-T Wieners,38.65603,-90.30276,"['6301 Delmar Blvd', 'University City, MO 63130']",MO,['St Louis MO']
161,Chick-fil-A,38.5522517,-90.407693,"['10706 Sunset Hills Plz', 'Saint Louis, MO 63127']",MO,['St Louis MO']
162,Freddy's Frozen Custard & Steakburgers,38.67387,-90.41074,"['10457 Olive Blvd', 'Creve Coeur, MO 63141']",MO,['St Louis MO']
163,Fort Taco,38.6114807128906,-90.337532043457,"['8106 Manchester Rd', 'Saint Louis, MO 63144']",MO,['St Louis MO']
164,Carl's Drive In,38.612737,-90.354311,"['9033 Manchester Rd', 'Brentwood, MO 63144']",MO,['St Louis MO']
165,Lion's Choice,38.59044,-90.30538,"['6630 Chippewa St', 'St. Louis, MO 63109']",MO,['St Louis MO']
166,Steve's Hot Dogs & Burgers,38.606154,-90.238995,"['3457 Magnolia Ave', 'Saint Louis, MO 63118']",MO,['St Louis MO']
167,Raising Cane's,38.59093,-90.294105,"['4320 Hampton Ave', 'St Louis, MO 63109']",MO,['St Louis MO']
168,Five Guys,38.640378,-90.2478554,"['4183 Lindell Blvd', 'Saint Louis, MO 63108']",MO,['St Louis MO']
169,Lee's Famous Recipe,38.6043499,-90.22353,"['2629 S Jefferson Ave', 'Saint Louis, MO 63118']",MO,['St Louis MO']
170,Kimcheese,38.68037,-90.49821,"['13435 Olive Blvd', 'Chesterfield, MO 63017']",MO,['St Louis MO']
171,Fozzie's Sandwich Emporium,38.631246,-90.318997,"['1170 S Big Bend Blvd', 'Richmond Heights, MO 63117']",MO,['St Louis MO']
172,Blues City Deli,38.605057,-90.2184098,"['2438 McNair Ave', 'Saint Louis, MO 63104']",MO,['St Louis MO']
173,F&B's Eatery,38.59891,-90.29278,"['3453 Hampton Ave', 'Saint Louis, MO 63139']",MO,['St Louis MO']
174,Popeyes Louisiana Kitchen,38.61122,-90.3367,"['8100 Manchester Rd', 'Brentwood, MO 63144']",MO,['St Louis MO']
175,Snarf's Sandwiches - MX,38.6301318321103,-90.1901279722203,"['614 Washington Ave', 'Saint Louis, MO 63101']",MO,['St Louis MO']
176,Chick-fil-A,38.5944461,-90.2943092,"['3801 Hampton Ave', 'Saint Louis, MO 63109']",MO,['St Louis MO']
177,Long John Silver's,38.6027,-90.29232,"['3267 Hampton Ave', 'Saint Louis, MO 63139']",MO,['St Louis MO']
178,Burger King,38.60308,-90.29223,"['3259 Hampton Ave', 'Saint Louis, MO 63139']",MO,['St Louis MO']
179,Crazy Bowls & Wraps,38.60892,-90.36782,"['9635 Manchester Rd', 'Saint Louis, MO 63119']",MO,['St Louis MO']
180,Wendy's,38.60852,-90.36666,"['9604 Manchester Road', 'Rock Hill, MO 63119']",MO,['St Louis MO']
181,Popeyes Louisiana Kitchen,38.5533278475786,-90.321995,"['9501 Gravois Rd', 'St Louis, MO 63123']",MO,['St Louis MO']
182,Vitale's Deli,38.5897201403306,-90.3866659104824,"['425 N Sappington Rd', 'Saint Louis, MO 63122']",MO,['St Louis MO']
183,Panda Express,38.6268179,-90.3347851,"['1494 S Hanley', 'Richmond Heights, MO 63117']",MO,['St Louis MO']
184,White Castle,38.6125660922723,-90.3228010343535,"['7485 Manchester Rd', 'Maplewood, MO 63143']",MO,['St Louis MO']
185,Potbelly Sandwich Shop,38.6496861348224,-90.3366247055225,"['12 S Bemiston Ave', 'Clayton, MO 63105']",MO,['St Louis MO']
186,Lee's Famous Recipe Chicken,38.596267,-90.271339,"['3449 S Kingshighway Blvd', 'Saint Louis, MO 63139']",MO,['St Louis MO']
187,White Castle,38.62788,-90.24762,"['1002 S Vandeventer', 'Saint Louis, MO 63110']",MO,['St Louis MO']
188,White Castle,38.61828,-90.19252,"['806 S Broadway St', 'Saint Louis, MO 63102']",MO,['St Louis MO']
189,Chipotle Mexican Grill,38.6326199048609,-90.2338558190317,"['212 S Grand Blvd', 'Saint Louis, MO 63103']",MO,['St Louis MO']
190,Raising Cane's Chicken Fingers,38.6031609419681,-90.4389799101354,"['12215 Manchester Rd', 'Des Peres, MO 63131']",MO,['St Louis MO']
191,Chick-fil-A,38.6024927,-90.4354988,"['11997 Manchester Rd', 'Des Peres, MO 63131']",MO,['St Louis MO']
192,McDonald's,38.6267,-90.335488,"['1595 S Hanley', 'Brentwood, MO 63144']",MO,['St Louis MO']
193,Taco Bell,38.658781,-90.298734,"['851 N Skinker Blvd', 'Saint Louis, MO 63130']",MO,['St Louis MO']
194,Pretzel Boys,38.6003,-90.42985,"['11750 Manchester Rd', 'Saint Louis, MO 63131']",MO,['St Louis MO']
195,Dollar Express Chinese restaurant,38.69106,-90.38301,"['10041 Page Ave', 'St Louis, MO 63132']",MO,['St Louis MO']
196,Tasty Burgers,38.61468,-90.12508,"['2700 State St', 'East Saint Louis, IL 62205']",IL,['St Louis MO']
197,Raising Cane's Chicken Fingers,38.634405,-90.346039,"['1155 Saint Louis Galleria', 'Saint Louis, MO 63117']",MO,['St Louis MO']
198,Five Guys,38.6345037077841,-90.3479338306885,"['1417 St Louis Galleria St', 'Saint Louis, MO 63117']",MO,['St Louis MO']
199,Chipotle Mexican Grill,38.6263769388415,-90.3345945469416,"['1500 S Hanley Rd', 'Saint Louis, MO 63144']",MO,['St Louis MO']
200,White Castle,38.5870651367384,-90.2759885012551,"['4525 S Kingshighway Blvd', 'Saint Louis, MO 63109']",MO,['St Louis MO']
201,Burger King,38.631856,-90.345721,"['1200 South Brentwood Blvd', 'Richmond Hts, MO 63117']",MO,['St Louis MO']
202,Raising Cane's Chicken Fingers,38.734956,-90.395207,"['11080 Saint Charles Rock Rd', 'St Ann, MO 63074']",MO,['St Louis MO']
203,Hardees Restaurants,38.61725,-90.28674,"['2110 Hampton Ave', 'Saint Louis, MO 63139']",MO,['St Louis MO']
204,Steak ’n Shake,38.6272267073438,-90.2878138,"['1253 Hampton Ave', 'St. Louis, MO 63139']",MO,['St Louis MO']
205,Lion's Choice,38.671211,-90.447792,"['12010 Olive Blvd', 'Creve Coeur, MO 63141']",MO,['St Louis MO']
206,Firehouse Subs,38.592024,-90.292335,"['38 Hampton Village Plz', 'Saint Louis, MO 63109']",MO,['St Louis MO']
207,Fuzzy's Taco Shop,38.567962,-90.343242,"['8073 Watson Rd', 'St. Louis, MO 63119']",MO,['St Louis MO']
